station,patch,n_days,first,last,span_d,cov_station,cov_own_span,max_gap_d,p90_gap_d,med_cc,med_nstack,flag_gappy,flag_bursty,flag_short,flag_lowcc,quality
B014,47.700_-123.400__c45,5650,2008-03-21,2026-06-05,6651,0.94,0.942,402,1.0,0.986,30,False,False,False,False,GOOD
B014,47.750_-122.800__c1181,5375,2008-03-24,2026-06-05,6648,0.894,0.896,405,1.0,0.816,30,False,False,False,False,GOOD
B014,47.750_-122.850__c702,148,2009-05-06,2026-04-26,6200,0.025,0.027,1282,38.80000000000024,0.7,8,True,True,False,False,BAD
B014,47.750_-123.450__c427,5899,2008-03-14,2026-06-05,6658,0.982,0.982,401,1.0,0.99,30,False,False,False,False,GOOD
B014,47.800_-123.400__c185,3427,2009-04-25,2025-11-21,6055,0.57,0.627,446,3.0,0.988,23,False,False,False,False,GOOD
B014,47.900_-123.050__c1216,185,2009-05-08,2026-06-05,6238,0.031,0.033,1273,14.700000000000017,0.736,10,True,True,False,False,BAD
B014,47.900_-123.200__c928,514,2009-05-09,2026-06-05,6237,0.086,0.092,643,14.0,0.973,9,True,True,False,False,BAD
B014,47.900_-123.250__c446,141,2009-05-09,2026-04-20,6191,0.023,0.025,1285,70.20000000000027,0.954,8,True,True,False,False,BAD
B014,47.900_-123.400__c1131,5773,2008-03-17,2026-06-04,6654,0.961,0.962,402,1.0,0.971,30,False,False,False,False,GOOD
B014,47.950_-122.900__c1206,4815,2008-04-20,2025-11-22,6426,0.801,0.825,419,1.0,0.985,29,False,False,False,False,GOOD
B014,48.000_-122.900__c144,5988,2008-03-12,2026-06-05,6660,0.997,0.997,401,1.0,0.988,30,False,False,False,False,GOOD
B014,48.000_-123.000__c237,5466,2008-03-22,2025-11-22,6455,0.91,0.932,407,1.0,0.991,30,False,False,False,False,GOOD
B014,48.000_-123.250__c542,5523,2008-03-22,2026-06-05,6650,0.919,0.921,404,1.0,0.756,30,False,False,False,False,GOOD
B014,48.000_-123.400__c771,210,2009-05-09,2026-06-05,6237,0.035,0.038,1252,14.200000000000017,0.945,10,True,True,False,False,BAD
B014,48.000_-123.500__c777,1480,2008-03-26,2025-11-19,6448,0.246,0.253,501,6.0,0.894,14,True,True,False,False,BAD
B014,48.050_-122.950__c149,5531,2008-03-17,2026-06-04,6654,0.92,0.922,405,1.0,0.954,30,False,False,False,False,GOOD
B014,48.050_-123.450__c1367,5929,2008-03-11,2026-06-05,6661,0.987,0.987,401,1.0,0.935,30,False,False,False,False,GOOD
B014,48.100_-123.050__c630,5775,2008-03-19,2026-06-05,6653,0.961,0.962,402,1.0,0.793,30,False,False,False,False,GOOD
B014,48.150_-123.200__c336,302,2009-05-08,2025-10-29,6019,0.05,0.056,667,21.0,0.962,8,True,True,False,False,BAD
B014,48.150_-123.800__c222,5449,2008-03-27,2025-11-23,6451,0.907,0.93,402,1.0,0.991,30,False,False,False,False,GOOD
B014,48.200_-122.850__c366,5219,2008-03-14,2026-06-05,6658,0.869,0.869,408,1.0,0.959,30,False,False,False,False,GOOD
B014,48.200_-123.300__c659,35,2011-05-11,2025-10-06,5263,0.006,0.007,4979,25.099999999999998,0.765,7,True,True,False,False,BAD
B014,48.200_-123.450__c342,4876,2008-03-26,2026-04-02,6582,0.811,0.822,418,1.0,0.989,29,False,False,False,False,GOOD
B014,48.250_-123.050__c1393,5870,2008-03-13,2026-06-05,6659,0.977,0.977,402,1.0,0.923,30,False,False,False,False,GOOD
B014,48.250_-123.100__c1366,2654,2008-04-05,2026-06-05,6636,0.442,0.444,441,4.0,0.922,18,True,True,False,False,BAD
B014,48.250_-123.200__c619,5824,2008-03-14,2026-06-05,6658,0.969,0.97,401,1.0,0.703,30,False,False,False,False,GOOD
B014,48.300_-122.850__c526,5453,2008-03-19,2025-11-23,6459,0.907,0.93,404,1.0,0.97,30,False,False,False,False,GOOD
B014,48.300_-122.950__c324,5580,2008-03-25,2026-06-05,6647,0.929,0.931,404,1.0,0.973,30,False,False,False,False,GOOD
B014,48.300_-123.250__c25,5812,2008-03-12,2026-06-05,6660,0.967,0.967,402,1.0,0.983,30,False,False,False,False,GOOD
B014,48.300_-123.800__c235,5164,2008-03-27,2026-06-05,6645,0.859,0.862,406,1.0,0.952,30,False,False,False,False,GOOD
B014,48.300_-123.850__c388,5993,2008-03-11,2026-06-05,6661,0.997,0.997,401,1.0,0.985,30,False,False,False,False,GOOD
B014,48.350_-122.900__c18,5555,2008-03-26,2026-06-05,6646,0.924,0.927,403,1.0,0.99,30,False,False,False,False,GOOD
B014,48.350_-123.600__c980,5645,2008-03-17,2026-06-05,6655,0.939,0.94,407,1.0,0.914,30,False,False,False,False,GOOD
B014,48.400_-123.200__c486,5946,2008-03-11,2026-06-05,6661,0.99,0.99,401,1.0,0.971,30,False,False,False,False,GOOD
B014,48.400_-123.500__c318,5386,2008-04-19,2026-06-05,6622,0.896,0.902,404,1.0,0.989,30,False,False,False,False,GOOD
B014,48.400_-123.750__c272,5988,2008-03-13,2026-06-05,6659,0.997,0.997,401,1.0,0.901,30,False,False,False,False,GOOD
B014,48.400_-123.900__c906,6004,2008-03-11,2026-06-05,6661,0.999,0.999,401,1.0,0.953,30,False,False,False,False,GOOD
B018,46.300_-122.950__c58,7062,2006-04-25,2026-05-30,7341,1.0,1.0,78,1.0,0.977,30,False,False,False,False,GOOD
B018,46.350_-123.050__c285,6910,2006-04-25,2026-05-29,7340,0.978,0.978,78,1.0,0.966,30,False,False,False,False,GOOD
B018,46.350_-123.200__c18,7063,2006-04-25,2026-05-30,7341,1.0,1.0,78,1.0,0.992,30,False,False,False,False,GOOD
B018,46.450_-123.100__c54,49,2006-08-22,2023-09-06,6225,0.007,0.008,2450,53.80000000000024,0.651,7,True,True,False,False,BAD
B018,46.500_-123.100__c731,6874,2006-04-25,2026-05-29,7340,0.973,0.973,79,1.0,0.989,30,False,False,False,False,GOOD
B018,46.550_-122.800__c625,7054,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.991,30,False,False,False,False,GOOD
B018,46.600_-122.700__c414,7049,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.99,30,False,False,False,False,GOOD
B018,46.650_-122.950__c183,7037,2006-04-25,2026-05-30,7341,0.996,0.996,78,1.0,0.99,30,False,False,False,False,GOOD
B018,46.750_-122.800__c340,7059,2006-04-25,2026-05-30,7341,0.999,0.999,78,1.0,0.98,30,False,False,False,False,GOOD
B018,46.750_-122.950__c479,6822,2006-04-25,2026-05-29,7340,0.966,0.966,79,1.0,0.989,30,False,False,False,False,GOOD
B018,46.750_-123.100__c492,6634,2006-04-25,2026-05-29,7340,0.939,0.939,78,1.0,0.946,29,False,False,False,False,GOOD
B018,46.800_-123.050__c44,7053,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.921,30,False,False,False,False,GOOD
B018,46.800_-123.200__c107,6046,2006-04-25,2026-05-29,7340,0.856,0.856,87,2.0,0.973,28,False,False,False,False,GOOD
B018,46.850_-122.650__c758,6940,2006-04-25,2026-05-29,7340,0.982,0.982,79,1.0,0.965,30,False,False,False,False,GOOD
B018,46.850_-122.800__c1207,7038,2006-04-25,2026-05-30,7341,0.996,0.996,78,1.0,0.992,30,False,False,False,False,GOOD
B018,46.850_-122.950__c687,7049,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.988,30,False,False,False,False,GOOD
B018,46.850_-123.050__c20,7061,2006-04-25,2026-05-30,7341,0.999,0.999,78,1.0,0.976,30,False,False,False,False,GOOD
B018,46.850_-123.050__c606,7017,2006-04-25,2026-05-29,7340,0.993,0.993,78,1.0,0.995,30,False,False,False,False,GOOD
B018,46.900_-122.650__c276,2293,2006-05-03,2025-11-09,7131,0.325,0.335,260,6.0,0.882,15,True,True,False,False,BAD
B018,46.900_-122.850__c891,6978,2006-04-25,2026-05-29,7340,0.988,0.988,79,1.0,0.985,30,False,False,False,False,GOOD
B018,46.900_-122.950__c1017,6994,2006-04-25,2026-05-29,7340,0.99,0.99,78,1.0,0.989,30,False,False,False,False,GOOD
B018,46.900_-123.000__c615,6986,2006-04-25,2026-05-29,7340,0.989,0.989,78,1.0,0.949,30,False,False,False,False,GOOD
B018,46.900_-123.150__c42,6863,2006-04-25,2026-05-29,7340,0.971,0.972,83,1.0,0.964,30,False,False,False,False,GOOD
B018,46.950_-123.050__c653,5211,2006-04-25,2026-05-29,7340,0.738,0.738,87,2.0,0.942,25,False,False,False,False,GOOD
B018,46.950_-123.100__c523,7029,2006-04-25,2026-05-29,7340,0.995,0.995,78,1.0,0.988,30,False,False,False,False,GOOD
B018,47.000_-122.950__c1036,6966,2006-04-25,2026-05-29,7340,0.986,0.986,78,1.0,0.984,30,False,False,False,False,GOOD
B018,47.000_-122.950__c1157,6636,2006-04-25,2026-05-29,7340,0.939,0.939,87,1.0,0.943,30,False,False,False,False,GOOD
B018,47.050_-122.700__c1278,7054,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.965,30,False,False,False,False,GOOD
B018,47.050_-122.850__c190,6969,2006-04-25,2026-05-29,7340,0.986,0.987,79,1.0,0.949,30,False,False,False,False,GOOD
B018,47.050_-123.100__c699,6915,2006-04-25,2026-05-29,7340,0.979,0.979,79,1.0,0.996,30,False,False,False,False,GOOD
B018,47.100_-122.550__c41,6981,2006-04-25,2026-05-29,7340,0.988,0.988,78,1.0,0.969,30,False,False,False,False,GOOD
B018,47.100_-122.750__c488,7040,2006-04-25,2026-05-29,7340,0.996,0.997,78,1.0,0.974,30,False,False,False,False,GOOD
B018,47.100_-122.900__c431,7014,2006-04-25,2026-05-29,7340,0.993,0.993,78,1.0,0.954,30,False,False,False,False,GOOD
B018,47.100_-123.000__c554,6899,2006-04-25,2026-05-29,7340,0.977,0.977,78,1.0,0.985,30,False,False,False,False,GOOD
B018,47.100_-123.000__c767,7012,2006-04-25,2026-05-29,7340,0.992,0.993,78,1.0,0.988,30,False,False,False,False,GOOD
B018,47.100_-123.050__c357,6460,2006-04-25,2026-05-29,7340,0.914,0.914,87,1.0,0.982,29,False,False,False,False,GOOD
B018,47.100_-123.150__c387,6867,2006-04-25,2026-05-29,7340,0.972,0.972,78,1.0,0.977,30,False,False,False,False,GOOD
B018,47.150_-122.500__c153,7031,2006-04-25,2026-05-29,7340,0.995,0.995,78,1.0,0.991,30,False,False,False,False,GOOD
B018,47.150_-123.050__c811,6631,2006-04-25,2026-05-29,7340,0.939,0.939,83,1.0,0.986,29,False,False,False,False,GOOD
B018,47.200_-122.650__c74,7065,2006-04-25,2026-05-30,7341,1.0,1.0,78,1.0,0.992,30,False,False,False,False,GOOD
B018,47.250_-122.850__c716,7014,2006-04-25,2026-05-29,7340,0.993,0.993,78,1.0,0.98,30,False,False,False,False,GOOD
B018,47.250_-122.950__c774,6993,2006-04-25,2026-05-29,7340,0.99,0.99,78,1.0,0.986,30,False,False,False,False,GOOD
B018,47.250_-123.050__c1196,635,2006-07-04,2025-11-12,7072,0.09,0.093,1122,12.0,0.964,8,True,True,False,False,BAD
B018,47.250_-123.100__c201,6737,2006-04-25,2026-05-29,7340,0.954,0.954,83,1.0,0.979,30,False,False,False,False,GOOD
B018,47.250_-123.300__c72,7053,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.992,30,False,False,False,False,GOOD
B018,47.350_-122.650__c173,7063,2006-04-25,2026-05-30,7341,1.0,1.0,78,1.0,0.989,30,False,False,False,False,GOOD
B018,47.400_-123.400__c59,7062,2006-04-25,2026-05-30,7341,1.0,1.0,78,1.0,0.986,30,False,False,False,False,GOOD
B018,47.450_-122.600__c306,7047,2006-04-25,2026-05-30,7341,0.997,0.997,78,1.0,0.992,30,False,False,False,False,GOOD
B018,47.450_-123.000__c1239,6893,2006-04-25,2026-05-29,7340,0.976,0.976,82,1.0,0.953,30,False,False,False,False,GOOD
B018,47.450_-123.250__c409,6938,2006-04-25,2026-05-29,7340,0.982,0.982,78,1.0,0.985,30,False,False,False,False,GOOD
B018,47.500_-123.250__c372,2240,2006-04-25,2025-10-30,7129,0.317,0.327,274,5.0,0.993,19,True,True,False,False,BAD
B018,47.550_-122.850__c43,6869,2006-04-25,2026-05-29,7340,0.972,0.972,79,1.0,0.96,30,False,False,False,False,GOOD
B018,47.600_-122.700__c724,7024,2006-04-25,2026-05-30,7341,0.994,0.994,78,1.0,0.991,30,False,False,False,False,GOOD
B018,47.700_-122.850__c449,4724,2006-04-25,2026-05-29,7340,0.669,0.669,88,3.0,0.953,24,False,False,False,False,GOOD
B018,47.700_-123.250__c642,6724,2006-04-25,2026-05-29,7340,0.952,0.952,79,1.0,0.934,30,False,False,False,False,GOOD
B018,47.850_-123.150__c149,7053,2006-04-25,2026-05-30,7341,0.998,0.998,78,1.0,0.99,30,False,False,False,False,GOOD
B020,45.500_-122.850__c61,1754,2013-04-01,2026-06-06,4815,0.274,0.368,384,4.0,0.872,20,True,True,False,False,BAD
B020,45.500_-123.100__c635,1664,2013-04-01,2026-06-05,4814,0.26,0.35,231,4.0,0.879,19,True,True,False,False,BAD
B020,45.500_-123.200__c490,2931,2013-04-01,2026-06-06,4815,0.459,0.616,232,2.0,0.859,25,True,False,False,False,BAD
B020,45.500_-123.400__c1208,2933,2013-04-01,2026-06-06,4815,0.459,0.616,234,2.0,0.864,26,True,False,False,False,BAD
B020,45.500_-123.500__c90,2504,2013-04-01,2026-06-06,4815,0.392,0.526,231,3.0,0.831,23,True,False,False,False,BAD
B020,45.550_-123.300__c962,2724,2013-04-01,2026-06-06,4815,0.426,0.572,231,2.0,0.847,24,True,False,False,False,BAD
B020,45.550_-123.350__c101,2585,2013-04-01,2026-06-06,4815,0.405,0.543,239,3.0,0.794,24,True,False,False,False,BAD
B020,45.550_-123.350__c72,1602,2013-04-01,2026-06-06,4815,0.251,0.337,231,4.0,0.759,19,True,True,False,False,BAD
B020,45.600_-123.200__c330,3069,2012-06-15,2026-06-06,5105,0.48,0.608,278,2.0,0.794,26,True,False,False,False,BAD
B020,45.600_-123.200__c44,948,2013-04-01,2026-06-06,4815,0.148,0.199,239,7.0,0.578,14,True,True,False,True,BAD
B020,45.600_-123.300__c1370,2591,2013-04-01,2026-06-06,4815,0.405,0.544,233,3.0,0.826,24,True,False,False,False,BAD
B020,45.600_-123.350__c822,2406,2013-04-01,2026-06-06,4815,0.377,0.505,231,3.0,0.8,22,True,False,False,False,BAD
B020,45.600_-123.400__c29,2443,2013-04-01,2026-06-05,4814,0.382,0.513,231,3.0,0.774,22,True,False,False,False,BAD
B020,45.800_-123.200__c269,2491,2013-04-01,2026-06-06,4815,0.39,0.523,231,3.0,0.845,23,True,False,False,False,BAD
B020,45.800_-123.350__c238,1818,2013-04-01,2026-06-06,4815,0.285,0.382,231,3.0,0.848,21,True,True,False,False,BAD
B020,45.850_-123.100__c82,1826,2013-04-01,2026-06-06,4815,0.286,0.384,231,3.0,0.823,21,True,True,False,False,BAD
B020,45.850_-123.350__c341,1508,2013-04-01,2026-06-05,4814,0.236,0.317,231,4.0,0.855,18,True,True,False,False,BAD
B020,45.900_-123.100__c907,2756,2013-04-01,2026-06-06,4815,0.431,0.579,233,2.0,0.727,25,True,False,False,False,BAD
B020,45.900_-123.150__c861,2669,2013-04-01,2026-06-06,4815,0.418,0.561,238,2.0,0.79,24,True,False,False,False,BAD
B020,45.900_-123.350__c653,2372,2013-04-01,2026-06-06,4815,0.371,0.498,232,3.0,0.777,22,True,True,False,False,BAD
B020,45.900_-123.400__c97,2504,2013-04-01,2026-06-06,4815,0.392,0.526,231,3.0,0.844,22,True,False,False,False,BAD
B020,45.950_-123.150__c464,3026,2012-06-04,2026-06-06,5116,0.474,0.598,270,2.0,0.831,26,True,False,False,False,BAD
B020,46.100_-123.200__c98,2038,2013-04-01,2026-06-06,4815,0.319,0.428,252,3.0,0.891,22,True,True,False,False,BAD
B020,46.150_-123.150__c646,2495,2013-04-01,2026-06-05,4814,0.39,0.524,231,3.0,0.844,23,True,False,False,False,BAD
B020,46.250_-123.200__c481,2202,2013-04-01,2026-06-05,4814,0.345,0.463,231,3.0,0.838,22,True,True,False,False,BAD
B020,46.300_-122.600__c40,1942,2013-04-01,2026-06-06,4815,0.304,0.408,231,3.0,0.753,21,True,True,False,False,BAD
B020,46.300_-123.000__c149,2107,2013-04-01,2026-06-06,4815,0.33,0.443,231,3.0,0.886,22,True,True,False,False,BAD
B020,46.300_-123.200__c371,2750,2013-04-01,2026-06-06,4815,0.43,0.578,233,2.0,0.868,24,True,False,False,False,BAD
B020,46.300_-123.250__c49,2524,2013-04-01,2026-06-06,4815,0.395,0.53,231,3.0,0.811,23,True,False,False,False,BAD
B020,46.450_-122.850__c181,2639,2013-04-01,2026-06-06,4815,0.413,0.554,231,3.0,0.775,24,True,False,False,False,BAD
B020,46.450_-122.900__c33,1929,2013-04-01,2026-06-06,4815,0.302,0.405,231,3.0,0.785,21,True,True,False,False,BAD
B020,46.500_-122.800__c600,2097,2013-04-01,2026-06-05,4814,0.328,0.441,231,3.0,0.698,20,True,True,False,False,BAD
B020,46.500_-122.850__c584,1993,2013-04-01,2026-06-06,4815,0.312,0.419,231,3.0,0.856,21,True,True,False,False,BAD
B020,46.500_-123.200__c140,2194,2013-04-01,2026-06-06,4815,0.343,0.461,231,3.0,0.794,23,True,True,False,False,BAD
B020,46.500_-123.250__c19,2575,2013-04-01,2026-06-06,4815,0.403,0.541,231,3.0,0.851,23,True,False,False,False,BAD
B020,46.550_-122.850__c399,2930,2013-04-01,2026-06-06,4815,0.459,0.616,239,2.0,0.868,26,True,False,False,False,BAD
B020,46.550_-123.100__c135,2650,2012-06-07,2026-06-06,5113,0.415,0.524,265,3.0,0.865,24,True,False,False,False,BAD
B020,46.550_-123.100__c727,2709,2013-04-01,2026-06-06,4815,0.424,0.569,231,2.0,0.829,24,True,False,False,False,BAD
B020,46.600_-122.800__c185,1411,2013-04-01,2026-06-06,4815,0.221,0.296,231,4.0,0.796,18,True,True,False,False,BAD
B020,46.600_-123.100__c295,2169,2013-04-01,2026-06-06,4815,0.339,0.456,231,3.0,0.802,22,True,True,False,False,BAD
B020,46.600_-123.300__c65,2027,2013-04-01,2026-06-06,4815,0.317,0.426,231,3.0,0.859,21,True,True,False,False,BAD
B020,46.650_-122.650__c342,2088,2013-04-01,2026-06-06,4815,0.327,0.439,239,3.0,0.905,21,True,True,False,False,BAD
B020,46.700_-122.900__c284,2208,2013-04-01,2026-06-06,4815,0.346,0.464,231,3.0,0.884,22,True,True,False,False,BAD
B020,46.700_-123.000__c23,2346,2013-04-01,2026-06-06,4815,0.367,0.493,231,3.0,0.82,22,True,True,False,False,BAD
B020,46.700_-123.050__c403,1348,2013-04-01,2026-06-05,4814,0.211,0.283,231,5.0,0.789,17,True,True,False,False,BAD
B020,46.700_-123.200__c427,2295,2012-06-14,2026-06-06,5106,0.359,0.454,268,3.0,0.842,22,True,True,False,False,BAD
B020,46.750_-122.750__c824,1785,2013-04-01,2026-06-06,4815,0.279,0.375,231,3.0,0.793,21,True,True,False,False,BAD
B020,46.750_-122.850__c209,1789,2013-04-01,2026-06-06,4815,0.28,0.376,231,3.0,0.853,21,True,True,False,False,BAD
B020,46.800_-122.600__c201,2814,2012-06-14,2026-06-06,5106,0.44,0.557,278,2.0,0.806,25,True,False,False,False,BAD
B020,46.800_-122.650__c110,2559,2013-04-01,2026-06-06,4815,0.4,0.538,232,3.0,0.886,24,True,False,False,False,BAD
B020,46.800_-122.700__c18,2054,2013-04-01,2026-06-06,4815,0.321,0.432,231,3.0,0.899,21,True,True,False,False,BAD
B020,46.800_-122.700__c35,2841,2013-04-01,2026-06-06,4815,0.445,0.597,231,2.0,0.837,25,True,False,False,False,BAD
B020,46.800_-122.750__c1204,1648,2013-04-01,2026-06-06,4815,0.258,0.346,231,4.0,0.797,19,True,True,False,False,BAD
B020,46.800_-122.750__c982,829,2013-04-01,2026-06-06,4815,0.13,0.174,392,6.0,0.783,13,True,True,False,False,BAD
B020,46.800_-122.800__c241,1656,2013-04-01,2026-06-05,4814,0.259,0.348,231,4.0,0.823,19,True,True,False,False,BAD
B020,46.800_-122.850__c491,2105,2013-04-01,2026-06-05,4814,0.329,0.442,231,3.0,0.817,21,True,True,False,False,BAD
B020,46.850_-122.700__c555,1521,2013-04-01,2026-06-06,4815,0.238,0.32,231,4.0,0.774,19,True,True,False,False,BAD
B020,46.850_-122.800__c575,2845,2012-06-15,2026-06-06,5105,0.445,0.563,278,2.0,0.739,25,True,False,False,False,BAD
B020,46.850_-122.850__c576,2346,2013-04-01,2026-06-06,4815,0.367,0.493,239,3.0,0.852,23,True,True,False,False,BAD
B020,46.850_-122.950__c193,2420,2013-04-01,2026-06-06,4815,0.379,0.508,231,3.0,0.841,23,True,False,False,False,BAD
B020,46.850_-123.050__c787,1581,2013-04-01,2026-06-06,4815,0.247,0.332,231,4.0,0.74,19,True,True,False,False,BAD
B020,46.850_-123.100__c274,2866,2013-04-01,2026-06-06,4815,0.449,0.602,241,2.0,0.868,25,True,False,False,False,BAD
B020,46.850_-123.150__c495,3126,2010-02-04,2026-06-06,5967,0.489,0.529,847,2.0,0.909,25,True,False,False,False,BAD
B020,46.900_-122.600__c957,2691,2013-04-01,2026-06-06,4815,0.421,0.565,232,2.0,0.882,25,True,False,False,False,BAD
B020,46.900_-122.900__c946,1633,2013-04-01,2026-06-06,4815,0.256,0.343,231,4.0,0.894,20,True,True,False,False,BAD
B020,46.900_-123.100__c623,2957,2013-04-01,2026-06-06,4815,0.463,0.621,232,2.0,0.881,26,True,False,False,False,BAD
B020,46.950_-122.650__c840,2975,2012-06-07,2026-06-06,5113,0.466,0.588,271,2.0,0.906,26,True,False,False,False,BAD
B020,46.950_-122.700__c915,1673,2013-04-01,2026-06-06,4815,0.262,0.351,231,4.0,0.762,19,True,True,False,False,BAD
B020,46.950_-122.800__c388,2803,2013-04-01,2026-06-06,4815,0.439,0.589,233,2.0,0.871,25,True,False,False,False,BAD
B020,46.950_-122.850__c306,2789,2013-04-01,2026-06-06,4815,0.436,0.586,233,2.0,0.857,25,True,False,False,False,BAD
B020,46.950_-123.050__c293,1854,2013-04-01,2026-06-06,4815,0.29,0.389,231,3.0,0.868,21,True,True,False,False,BAD
B020,47.000_-122.550__c173,1800,2013-04-01,2026-06-06,4815,0.282,0.378,231,4.0,0.736,21,True,True,False,False,BAD
B020,47.000_-122.650__c417,2944,2013-04-01,2026-06-06,4815,0.461,0.618,233,2.0,0.881,25,True,False,False,False,BAD
B020,47.000_-122.800__c756,2946,2013-04-01,2026-06-06,4815,0.461,0.619,235,2.0,0.847,25,True,False,False,False,BAD
B020,47.000_-122.950__c952,1715,2013-04-01,2026-06-06,4815,0.268,0.36,231,4.0,0.735,20,True,True,False,False,BAD
B020,47.050_-122.800__c894,2550,2013-04-01,2026-06-06,4815,0.399,0.536,240,3.0,0.828,24,True,False,False,False,BAD
B020,47.050_-123.100__c297,2642,2013-04-01,2026-06-06,4815,0.413,0.555,234,2.0,0.873,24,True,False,False,False,BAD
B020,47.100_-122.650__c663,1629,2013-04-01,2026-06-05,4814,0.255,0.342,231,4.0,0.861,19,True,True,False,False,BAD
B020,47.100_-122.850__c859,1607,2013-04-01,2026-06-06,4815,0.251,0.338,231,4.0,0.828,20,True,True,False,False,BAD
B020,47.100_-122.950__c333,2041,2013-04-01,2026-06-06,4815,0.319,0.429,231,3.0,0.758,21,True,True,False,False,BAD
B020,47.100_-123.150__c960,2806,2013-04-01,2026-06-06,4815,0.439,0.589,233,2.0,0.802,25,True,False,False,False,BAD
B020,47.100_-123.250__c249,6389,2008-05-18,2026-06-06,6594,1.0,1.0,110,1.0,0.972,30,False,False,False,False,GOOD
B020,47.150_-122.700__c1026,2397,2013-04-01,2026-06-05,4814,0.375,0.504,231,3.0,0.832,23,True,False,False,False,BAD
B020,47.150_-122.750__c852,2806,2013-04-01,2026-06-06,4815,0.439,0.589,239,2.0,0.869,25,True,False,False,False,BAD
B020,47.150_-122.950__c805,1827,2013-04-01,2026-06-06,4815,0.286,0.384,231,4.0,0.876,21,True,True,False,False,BAD
B020,47.150_-123.050__c490,1798,2013-04-01,2026-06-06,4815,0.281,0.378,231,4.0,0.677,20,True,True,False,False,BAD
B020,47.150_-123.300__c6,651,2013-04-01,2026-06-05,4814,0.102,0.137,264,9.0,0.585,12,True,True,False,True,BAD
B020,47.200_-122.650__c51,1382,2013-04-01,2026-06-04,4813,0.216,0.29,251,4.0,0.5,19,True,True,False,True,BAD
B020,47.200_-122.750__c1316,1897,2013-04-01,2026-06-06,4815,0.297,0.399,231,3.0,0.837,21,True,True,False,False,BAD
B020,47.200_-122.800__c845,2767,2012-06-04,2026-06-06,5116,0.433,0.547,270,2.0,0.885,24,True,False,False,False,BAD
B020,47.200_-122.850__c277,1620,2013-04-01,2026-06-06,4815,0.254,0.34,231,4.0,0.736,19,True,True,False,False,BAD
